"age","job","marital","education","balance","housing","loan","day","month","duration","previous","poutcome","y"
58,"blue-collar","married","primary",73,"no","no",17,"jun",116,0,"unknown","no"
46,"retired","married","primary",-35,"yes","no",7,"may",304,0,"unknown","no"
28,"management","single","tertiary",1351,"no","no",10,"dec",267,0,"unknown","no"
39,"services","married","primary",1601,"yes","no",23,"may",201,0,"unknown","no"
41,"services","married","unknown",88,"yes","no",11,"may",105,2,"failure","no"
38,"services","married","secondary",435,"yes","no",23,"may",193,0,"unknown","no"
50,"unemployed","divorced","secondary",717,"yes","no",30,"jan",113,0,"unknown","no"
56,"services","married","secondary",705,"yes","no",29,"may",151,0,"unknown","no"
34,"technician","married","secondary",1553,"no","no",20,"aug",200,0,"unknown","no"
33,"blue-collar","divorced","secondary",-131,"yes","no",16,"may",145,0,"unknown","no"
61,"technician","married","secondary",1191,"no","no",21,"may",214,0,"unknown","yes"
36,"admin.","single","secondary",47,"no","yes",9,"jul",36,0,"unknown","no"
34,"technician","married","tertiary",544,"yes","yes",18,"nov",58,0,"unknown","no"
36,"blue-collar","married","secondary",688,"yes","no",6,"may",174,0,"unknown","no"
45,"management","married","tertiary",242,"no","no",30,"apr",587,0,"unknown","yes"
27,"student","single","tertiary",118,"no","no",25,"may",112,0,"unknown","no"
45,"admin.","married","secondary",-388,"yes","no",14,"jul",175,0,"unknown","no"
40,"self-employed","married","tertiary",1603,"no","no",17,"jun",279,0,"unknown","no"
36,"management","single","secondary",1511,"yes","no",16,"nov",270,0,"unknown","yes"
46,"blue-collar","married","primary",147,"yes","no",6,"may",116,3,"failure","no"
37,"entrepreneur","married","tertiary",836,"yes","no",27,"may",129,0,"unknown","no"
36,"technician","married","secondary",55,"yes","no",13,"may",38,4,"failure","no"
37,"admin.","married","secondary",1123,"no","yes",28,"may",138,0,"unknown","no"
22,"student","single","tertiary",691,"no","no",19,"aug",338,0,"unknown","yes"
51,"services","married","secondary",0,"no","yes",26,"jun",565,0,"unknown","no"
49,"technician","married","secondary",12531,"no","no",13,"aug",77,0,"unknown","no"
35,"management","married","tertiary",552,"yes","yes",19,"nov",314,1,"failure","no"
50,"housemaid","married","primary",0,"no","no",20,"jun",179,0,"unknown","no"
31,"services","married","tertiary",309,"yes","yes",7,"may",294,0,"unknown","no"
47,"services","single","secondary",33,"yes","no",5,"may",298,0,"unknown","no"
59,"blue-collar","married","secondary",681,"yes","no",14,"apr",427,0,"unknown","no"
32,"blue-collar","married","secondary",1787,"yes","no",12,"may",87,4,"failure","no"
71,"retired","married","tertiary",14220,"yes","no",9,"sep",397,0,"unknown","yes"
31,"management","single","tertiary",12569,"no","no",9,"sep",344,1,"failure","yes"
41,"blue-collar","married","primary",4,"no","no",23,"jul",74,0,"unknown","no"
35,"blue-collar","married","primary",3587,"yes","no",30,"may",148,0,"unknown","no"
36,"management","married","tertiary",254,"no","no",6,"jun",161,0,"unknown","no"
46,"blue-collar","divorced","primary",1712,"no","no",19,"jun",110,0,"unknown","no"
46,"blue-collar","married","secondary",4855,"yes","no",10,"aug",1529,1,"failure","no"
47,"technician","married","tertiary",2408,"no","no",12,"aug",236,1,"success","no"
35,"management","single","tertiary",252,"yes","no",8,"aug",89,0,"unknown","no"
37,"blue-collar","married","secondary",346,"yes","no",17,"apr",390,1,"failure","no"
56,"admin.","married","secondary",45,"no","no",5,"may",1467,0,"unknown","yes"
46,"admin.","married","secondary",556,"yes","yes",15,"may",646,0,"unknown","yes"
44,"management","divorced","tertiary",-710,"yes","no",10,"jul",183,0,"unknown","no"
48,"technician","single","tertiary",-551,"yes","no",11,"may",168,0,"unknown","no"
28,"blue-collar","single","secondary",56,"yes","no",23,"may",66,0,"unknown","no"
38,"entrepreneur","married","tertiary",1514,"no","yes",21,"nov",160,3,"failure","no"
34,"management","single","tertiary",178,"yes","no",15,"may",14,0,"unknown","no"
56,"technician","married","secondary",359,"yes","no",6,"jun",220,0,"unknown","no"
55,"retired","divorced","secondary",1580,"no","yes",19,"jun",1007,0,"unknown","yes"
44,"blue-collar","divorced","secondary",221,"no","no",30,"jul",149,0,"unknown","no"
38,"technician","married","tertiary",1161,"yes","no",8,"may",665,0,"unknown","no"
53,"retired","married","secondary",1278,"yes","no",15,"jul",174,0,"unknown","no"
41,"admin.","single","tertiary",982,"no","no",23,"jul",105,0,"unknown","no"
34,"technician","single","secondary",16,"no","no",13,"aug",990,0,"unknown","yes"
34,"management","single","tertiary",1,"no","no",19,"nov",582,0,"unknown","no"
35,"services","married","secondary",128,"yes","no",12,"may",136,0,"unknown","no"
38,"entrepreneur","single","secondary",2543,"no","no",10,"aug",223,4,"failure","yes"
42,"entrepreneur","married","tertiary",42045,"no","no",8,"aug",205,0,"unknown","no"
56,"blue-collar","married","primary",828,"yes","no",14,"may",214,1,"failure","no"
37,"management","divorced","tertiary",0,"yes","no",11,"may",217,0,"unknown","no"
47,"housemaid","married","secondary",3940,"yes","no",9,"nov",171,5,"success","no"
29,"blue-collar","married","secondary",125,"yes","no",13,"may",50,0,"unknown","no"
41,"management","married","tertiary",140,"yes","no",5,"jun",65,0,"unknown","no"
43,"technician","single","secondary",593,"yes","no",5,"may",55,0,"unknown","no"
38,"self-employed","married","secondary",746,"no","no",20,"jun",256,0,"unknown","no"
31,"technician","married","secondary",589,"yes","yes",21,"may",151,0,"unknown","no"
32,"management","single","tertiary",2343,"no","no",18,"jul",226,0,"unknown","no"
40,"management","married","tertiary",294,"yes","no",23,"jul",97,0,"unknown","no"
45,"admin.","married","secondary",644,"no","yes",22,"jul",92,0,"unknown","no"
43,"management","married","secondary",-26,"yes","no",16,"may",343,0,"unknown","no"
27,"services","single","secondary",3354,"yes","no",14,"may",493,0,"unknown","no"
33,"management","single","tertiary",23,"no","no",20,"aug",216,0,"unknown","no"
37,"admin.","married","secondary",7,"yes","no",27,"may",224,1,"other","no"
60,"admin.","married","secondary",3735,"no","no",22,"dec",190,9,"success","yes"
51,"self-employed","married","unknown",2094,"no","no",8,"jun",458,0,"unknown","yes"
44,"blue-collar","married","secondary",508,"yes","no",20,"apr",222,1,"failure","no"
48,"management","married","unknown",0,"yes","no",8,"may",612,1,"other","no"
57,"blue-collar","married","primary",93,"yes","no",17,"apr",137,0,"unknown","no"
29,"technician","single","tertiary",0,"yes","no",7,"may",104,0,"unknown","no"
50,"services","married","secondary",26394,"no","no",25,"aug",206,0,"unknown","no"
36,"services","married","secondary",-11,"yes","no",30,"jul",172,0,"unknown","no"
49,"technician","married","tertiary",523,"yes","no",3,"mar",152,0,"unknown","yes"
49,"technician","married","secondary",-74,"yes","no",19,"nov",114,0,"unknown","no"
35,"management","married","tertiary",0,"no","no",11,"jul",89,0,"unknown","no"
39,"technician","single","secondary",122,"yes","no",2,"jun",158,0,"unknown","no"
34,"blue-collar","married","primary",351,"no","yes",14,"jul",326,0,"unknown","no"
57,"self-employed","married","secondary",35,"no","yes",26,"jun",215,0,"unknown","no"
37,"technician","divorced","secondary",2610,"yes","no",13,"may",53,0,"unknown","no"
25,"services","single","secondary",64,"no","no",21,"jul",71,0,"unknown","no"
43,"blue-collar","married","primary",60,"no","no",8,"may",487,2,"other","no"
37,"blue-collar","married","secondary",342,"yes","no",12,"may",340,1,"failure","no"
36,"blue-collar","single","tertiary",1830,"no","no",14,"oct",183,11,"failure","no"
49,"management","divorced","tertiary",1904,"no","yes",17,"nov",131,0,"unknown","no"
38,"management","single","tertiary",16957,"yes","no",29,"jan",208,2,"failure","no"
39,"management","divorced","tertiary",26,"no","no",18,"jun",311,0,"unknown","no"
40,"management","married","tertiary",0,"no","no",10,"nov",147,8,"success","yes"
34,"admin.","married","secondary",79,"yes","no",23,"may",83,0,"unknown","no"
39,"blue-collar","married","primary",2303,"yes","no",17,"jun",775,0,"unknown","yes"
53,"blue-collar","married","secondary",65,"no","no",28,"aug",25,0,"unknown","no"
44,"management","married","tertiary",332,"yes","no",23,"jul",497,0,"unknown","no"
32,"technician","divorced","secondary",-399,"yes","no",2,"jun",180,0,"unknown","no"
50,"technician","divorced","secondary",-54,"yes","yes",13,"may",698,1,"failure","yes"
29,"services","married","primary",-102,"no","no",4,"jul",134,0,"unknown","no"
55,"unemployed","married","tertiary",4809,"yes","no",21,"nov",223,3,"other","no"
73,"retired","married","primary",279,"no","no",28,"jan",399,0,"unknown","yes"
52,"technician","married","secondary",11,"yes","no",13,"may",420,0,"unknown","no"
49,"services","married","secondary",2201,"yes","no",15,"may",233,0,"unknown","no"
63,"retired","married","primary",8044,"no","no",12,"nov",702,0,"unknown","no"
34,"admin.","married","secondary",2374,"yes","no",9,"nov",161,2,"failure","yes"
32,"admin.","single","secondary",92,"yes","no",18,"may",110,2,"failure","no"
49,"housemaid","married","tertiary",443,"no","no",8,"aug",27,0,"unknown","no"
40,"blue-collar","married","primary",1397,"yes","no",12,"may",58,1,"failure","no"
53,"entrepreneur","married","unknown",7,"no","no",20,"nov",68,0,"unknown","no"
53,"technician","married","tertiary",3177,"no","no",8,"aug",92,0,"unknown","no"
43,"blue-collar","married","primary",232,"no","yes",15,"may",45,0,"unknown","no"
35,"management","single","secondary",81,"yes","no",29,"jan",79,0,"unknown","no"
35,"services","single","secondary",414,"yes","no",20,"apr",11,2,"other","no"
25,"student","single","tertiary",1433,"yes","no",15,"may",520,0,"unknown","no"
31,"technician","single","unknown",187,"no","no",17,"jul",86,0,"unknown","no"
48,"management","married","tertiary",0,"no","no",28,"aug",16,0,"unknown","no"
40,"housemaid","married","secondary",4610,"no","no",14,"aug",154,0,"unknown","no"
46,"blue-collar","married","primary",1429,"yes","no",14,"may",91,0,"unknown","no"
30,"services","single","secondary",334,"no","no",29,"jan",389,0,"unknown","no"
47,"services","married","secondary",2,"no","yes",21,"jul",71,0,"unknown","no"
23,"services","single","secondary",500,"yes","no",4,"jun",111,0,"unknown","no"
29,"technician","married","tertiary",43,"yes","no",20,"may",68,0,"unknown","no"
38,"technician","married","secondary",4030,"yes","no",19,"nov",75,5,"failure","no"
56,"housemaid","married","primary",306,"no","yes",8,"jul",212,0,"unknown","no"
52,"admin.","married","secondary",0,"no","no",22,"apr",91,1,"failure","no"
55,"retired","married","secondary",168,"no","no",19,"aug",79,0,"unknown","no"
43,"entrepreneur","married","tertiary",210,"no","no",29,"jul",646,0,"unknown","no"
34,"blue-collar","married","secondary",518,"yes","no",11,"may",206,0,"unknown","no"
43,"management","single","tertiary",1696,"yes","no",26,"aug",257,3,"failure","yes"
55,"services","married","secondary",-31,"no","yes",13,"aug",81,0,"unknown","no"
34,"blue-collar","married","secondary",856,"yes","no",20,"apr",470,5,"other","no"
34,"management","single","tertiary",318,"yes","no",9,"may",133,0,"unknown","no"
43,"self-employed","married","tertiary",64,"no","no",6,"jun",230,0,"unknown","no"
39,"blue-collar","married","primary",800,"yes","no",19,"nov",76,0,"unknown","no"
39,"technician","single","unknown",75,"no","no",6,"jun",26,0,"unknown","no"
34,"technician","single","secondary",347,"yes","no",6,"feb",154,6,"failure","no"
55,"management","married","tertiary",2366,"yes","yes",30,"jul",94,0,"unknown","no"
67,"retired","married","tertiary",701,"no","no",6,"aug",254,0,"unknown","yes"
34,"entrepreneur","married","tertiary",475,"yes","yes",9,"jul",1156,0,"unknown","no"
47,"blue-collar","married","secondary",3285,"no","no",31,"jul",248,0,"unknown","no"
33,"blue-collar","married","primary",925,"no","no",20,"nov",884,0,"unknown","no"
45,"entrepreneur","married","secondary",128,"no","yes",18,"nov",275,0,"unknown","no"
36,"blue-collar","married","secondary",1587,"yes","no",28,"jul",200,0,"unknown","no"
59,"technician","divorced","secondary",879,"yes","no",26,"may",228,0,"unknown","no"
33,"services","married","secondary",478,"no","no",30,"apr",475,0,"unknown","yes"
52,"technician","divorced","secondary",280,"no","no",14,"jul",393,0,"unknown","no"
53,"blue-collar","married","primary",1868,"no","no",8,"aug",156,0,"unknown","no"
41,"unemployed","married","primary",819,"no","no",9,"feb",244,0,"unknown","no"
45,"blue-collar","married","secondary",4646,"yes","no",13,"may",118,0,"unknown","no"
60,"self-employed","single","secondary",27,"no","no",22,"aug",40,0,"unknown","no"
32,"blue-collar","married","secondary",736,"yes","no",23,"may",700,0,"unknown","no"
28,"management","single","tertiary",224,"yes","no",2,"feb",97,0,"unknown","no"
31,"technician","single","secondary",2544,"no","no",15,"jul",252,3,"success","yes"
53,"blue-collar","married","secondary",427,"no","yes",14,"aug",360,0,"unknown","no"
58,"management","married","tertiary",2764,"no","no",17,"nov",235,0,"unknown","no"
38,"blue-collar","married","secondary",376,"yes","no",7,"may",1521,0,"unknown","no"
46,"management","married","tertiary",523,"yes","no",6,"may",105,2,"failure","no"
53,"entrepreneur","married","tertiary",71,"no","yes",29,"jan",86,0,"unknown","no"
56,"retired","married","secondary",3948,"no","no",3,"apr",484,3,"failure","no"
52,"services","single","secondary",1810,"no","no",19,"nov",117,0,"unknown","no"
38,"technician","married","secondary",994,"no","no",9,"jun",119,0,"unknown","no"
37,"services","married","primary",52,"yes","no",7,"may",359,0,"unknown","no"
37,"blue-collar","married","primary",11,"no","no",30,"jul",109,0,"unknown","no"
37,"technician","married","secondary",0,"no","no",18,"jun",236,0,"unknown","no"
66,"retired","married","primary",747,"no","no",28,"jan",203,1,"failure","no"
44,"blue-collar","married","primary",2657,"yes","no",20,"jun",202,0,"unknown","no"
61,"retired","married","secondary",313,"no","yes",3,"jul",42,0,"unknown","no"
34,"admin.","married","secondary",61,"no","yes",5,"may",21,0,"unknown","no"
33,"admin.","single","secondary",2557,"yes","no",18,"may",186,0,"unknown","no"
30,"services","divorced","secondary",0,"yes","no",13,"may",172,0,"unknown","no"
27,"services","divorced","secondary",10,"yes","no",22,"jul",527,0,"unknown","no"
37,"services","married","secondary",658,"yes","no",23,"jul",175,0,"unknown","no"
38,"blue-collar","married","primary",1679,"yes","no",20,"jun",21,0,"unknown","no"
35,"management","single","tertiary",0,"no","yes",14,"aug",370,0,"unknown","no"
50,"technician","married","secondary",841,"yes","no",29,"may",54,0,"unknown","no"
39,"management","married","secondary",0,"yes","no",27,"aug",63,0,"unknown","no"
35,"management","married","secondary",1160,"yes","no",27,"may",116,0,"unknown","no"
36,"admin.","divorced","secondary",-37,"yes","no",27,"may",151,0,"unknown","no"
28,"services","single","secondary",94,"yes","no",16,"apr",300,0,"unknown","no"
39,"self-employed","married","tertiary",585,"yes","no",18,"nov",48,3,"failure","no"
39,"self-employed","married","secondary",235,"no","no",9,"jun",217,0,"unknown","no"
30,"blue-collar","single","secondary",2145,"yes","no",18,"may",727,0,"unknown","yes"
32,"services","married","secondary",1464,"yes","no",3,"jun",193,0,"unknown","no"
28,"technician","married","secondary",232,"yes","yes",29,"jan",72,1,"failure","no"
47,"technician","married","primary",187,"yes","no",9,"may",165,0,"unknown","no"
53,"management","married","tertiary",12,"no","no",27,"aug",345,0,"unknown","no"
57,"blue-collar","married","primary",318,"yes","no",27,"may",206,0,"unknown","no"
47,"services","married","secondary",405,"no","yes",8,"aug",994,0,"unknown","yes"
56,"management","married","tertiary",334,"yes","no",15,"may",127,0,"unknown","no"
38,"admin.","married","primary",0,"yes","no",2,"jun",29,0,"unknown","no"
